ticket_id;data_contato;id_cliente;matricula_agente;motivo_contato;csat;comentario_csat
353542;2025-12-05 13:39:35;9718759721;66810;Embalagem danificada;4;Amei a facilidade de navegação no novo app.
869983;2025-12-13 17:24:29;6719844291;46020;Alteração de dados cadastrais;4;A atendente Maria foi um anjo, resolveu o que ninguém conseguia.
804527;2025-12-16 08:18:07;7170764905;53903;Esqueci minha senha;4;Achei o design do app muito limpo e moderno.
717322;2025-12-31 18:53:58;9967357959;82813;Rastreamento não atualiza;4;A atendente Maria foi um anjo, resolveu o que ninguém conseguia.
907924;2025-12-14 17:46:11;6116948801;36818;Alteração de dados cadastrais;1;Não consigo achar a opção de cancelar, escondem de propósito.
304394;2025-12-05 21:07:35;9134363120;89873;Alteração de dados cadastrais;1;Taxa abusiva que apareceu do nada no meu extrato.
645209;2025-12-17 12:24:58;8473887714;22168;Dúvida sobre frete;1;Interface confusa, poluição visual, não acho nada.
453796;2025-12-14 01:47:16;2900706092;95423;Dúvida sobre frete;2;O aplicativo fecha sozinho quando tento ver o extrato.
810638;2025-12-10 06:08:37;7206487916;66897;Problema com vale-presente;2;Banco cobra sempre valores de cesta que não contratamos.
823809;2025-12-17 19:32:45;6428937357;11341;Alteração de endereço de entrega;4;Fui atendido prontamente e com muita educação.
288656;2025-12-29 17:31:06;9776319254;64221;Cancelamento de compra;4;Amei a facilidade de navegação no novo app.
428487;2025-12-31 14:28:54;8814311396;52670;Dúvida sobre garantia;1;Lentidão absurda para carregar a página inicial.
674213;2025-12-24 04:04:14;7477288433;63201;Cupom de desconto inválido;1;Péssimo atendimento, já to a 10 dias tentando fazer uma contestação.
111091;2025-12-11 16:03:26;3658454378;47136;Alteração de dados cadastrais;1;Cobrando duas vezes a mesma fatura.
805483;2025-12-09 22:12:16;3161931577;52831;Problema com vale-presente;3;Péssimo, eu fui roubada, vocês não resolvem absolutamente nada.
108887;2025-12-10 03:44:03;2696818623;86996;Dúvida sobre garantia;1;Interface confusa, poluição visual, não acho nada.
972089;2025-12-14 19:35:28;8502906068;84249;Erro ao finalizar compra;4;O sistema de segurança me passa muita credibilidade.
171252;2025-12-11 00:50:50;1248068038;52865;Pix não aprovado;3;Processo arcaico, exigem ir na agência para algo digital.
112542;2025-12-25 12:20:26;2029691143;16977;Consulta de disponibilidade de estoque;4;Gostei da agilidade na entrega e no suporte.
531225;2025-12-18 09:52:09;8185765200;52973;Erro ao finalizar compra;5;Clareza nas informações, sem letras miúdas.
202444;2025-12-21 13:50:50;6499356817;73010;Suspeita de fraude;2;Aplicativo ruim para digitar, o teclado cobre a área de escrever.
650779;2025-12-29 20:12:45;6005352997;35808;Atraso na entrega;2;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
208954;2025-12-07 04:51:28;4995775160;86996;Problema com vale-presente;2;ATENDIMENTO PESSIMO! Estou a meses tentando alterar meu nome...
818798;2025-12-30 17:35:21;4757518324;16355;Reclamação sobre transportadora;1;Não é claro o procedimento, confuso!
567604;2025-12-09 13:31:00;6833970391;99682;Dúvida sobre tamanho/medidas;1;Péssimo, eu fui roubada, vocês não resolvem absolutamente nada.
468591;2025-12-08 03:50:36;7564383779;84249;Status do pedido;5;Achei o design do app muito limpo e moderno.
330074;2025-12-26 11:54:48;7849891432;75725;Estorno não realizado;2;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
860480;2025-12-22 12:35:22;1481457154;40959;Suspeita de fraude;5;Muito bom, recomendo a todos.
397058;2025-12-30 01:00:58;4522937188;77174;Esqueci minha senha;2;Aplicativo ruim para digitar, o teclado cobre a área de escrever.
364132;2025-12-30 12:56:32;8241440480;84584;Atraso na entrega;5;A atendente foi muito simpática e prestativa.
302458;2025-12-02 13:43:17;2670209278;97253;Dúvida sobre frete;5;Clareza nas informações, sem letras miúdas.
135695;2025-12-30 07:46:13;4532801937;60934;Confirmação de pagamento;3;Pedem documento que já enviei 3 vezes, desorganização total.
124851;2025-12-20 23:03:40;7461365549;37235;Alteração de dados cadastrais;3;Péssimo atendimento, já to a 10 dias tentando fazer uma contestação.
749485;2025-12-30 21:17:09;1272720592;97701;Cobrança duplicada no cartão;4;Consegui resolver tudo pelo chat sem precisar ligar.
196407;2025-12-12 06:56:55;1193303039;77994;Esqueci minha senha;5;Gostei da agilidade na entrega e no suporte.
159645;2025-12-08 08:37:41;6627873303;16977;Dificuldade de navegação no site;3;Processo arcaico, exigem ir na agência para algo digital.
722999;2025-12-28 10:59:48;7965997893;84249;Confirmação de pagamento;1;A informação que o chat me passou não é a mesma do extrato.
788500;2025-12-05 03:27:42;6934617493;90615;Cobrança duplicada no cartão;3;Foi embutido um produto em minha conta sem meu consentimento.
976042;2025-12-25 13:36:49;4446200032;66897;Solicitação de troca;2;Péssimo atendimento, já to a 10 dias tentando fazer uma contestação.
327357;2025-12-25 01:07:25;6205232174;81260;Atraso na entrega;5;Estorno caiu na hora, confiança total.
728500;2025-12-17 05:17:51;7023095493;34240;Rastreamento não atualiza;5;Finalmente uma empresa que ouve o cliente.
769078;2025-12-26 00:00:46;7190319632;67299;Dúvida sobre tamanho/medidas;1;Aplicativo ruim para digitar, o teclado cobre a área de escrever.
227706;2025-12-07 18:39:53;7268744703;49187;Estorno não realizado;2;Não dá para ver o que está sendo digitado no chat.
842470;2025-12-20 20:49:08;3503274093;25956;Embalagem danificada;1;A fila de espera nunca anda, desisti.
225805;2025-12-09 18:36:41;4785329865;83137;Cancelamento de compra;5;Gostei da agilidade na entrega e no suporte.
190582;2025-12-03 10:14:59;2829781664;16744;Agendamento de entrega;5;Clareza nas informações, sem letras miúdas.
998043;2025-12-12 18:49:03;1799992184;90096;Problema com vale-presente;1;Tudo que tento fazer no App da erro tente mais tarde...
734059;2025-12-22 20:12:25;2451824433;48286;Pedido incompleto;3;Os apps estão péssimo, toda hora trava, da erro muito ruim.
236217;2025-12-25 06:41:51;8218033876;37689;Dúvida sobre frete;5;Consegui resolver tudo pelo chat sem precisar ligar.
494220;2025-12-23 00:07:37;8296086549;89935;Problema com vale-presente;1;Péssimo, eu fui roubada, vocês não resolvem absolutamente nada.
788279;2025-12-01 10:22:41;9499888048;52670;Dúvida sobre garantia;2;Interface confusa, poluição visual, não acho nada.
900962;2025-12-29 10:44:16;9891140114;59156;Erro ao finalizar compra;3;Não é claro o procedimento, confuso!
779378;2025-12-21 09:24:16;3743756147;98537;Cobrança duplicada no cartão;1;A fila de espera nunca anda, desisti.
693566;2025-12-28 02:18:22;8853552985;98849;Dúvida sobre frete;1;Vocês descontaram uma cesta de serviço que eu não contratei.
942216;2025-12-01 00:00:37;5821629965;74868;Produto entregue com defeito;5;Achei o design do app muito limpo e moderno.
293743;2025-12-04 12:19:24;1951811572;77932;Suspeita de fraude;4;Gostei da agilidade na entrega e no suporte.
216229;2025-12-08 04:38:51;6225579412;64221;Confirmação de pagamento;3;Péssimo atendimento, já to a 10 dias tentando fazer uma contestação.
829445;2025-12-24 19:33:52;7630605075;60934;Problema com vale-presente;3;Interface confusa, poluição visual, não acho nada.
293213;2025-12-08 13:34:28;8136121063;86561;Solicitação de devolução;5;Sem filas, sem espera, direto ao ponto. Perfeito.
365641;2025-12-31 17:47:20;1005452306;97513;Suspeita de fraude;3;Os apps estão péssimo, toda hora trava, da erro muito ruim.
408877;2025-12-09 03:27:25;4500065358;49426;Estorno não realizado;2;Bloquearam a conta por receber depósito, e não consegui desbloquear.
589638;2025-12-09 07:16:08;7509559477;28005;Estorno não realizado;1;Péssimo atendimento, já to a 10 dias tentando fazer uma contestação.
792561;2025-12-16 02:45:27;4704868300;45733;Produto entregue errado;5;Tudo certo, consegui tirar minha dúvida em poucos minutos.
179392;2025-12-31 08:17:52;8965375835;16744;Atraso na entrega;2;Não é claro o procedimento, confuso!
769809;2025-12-10 02:17:18;3227620323;95836;Cobrança duplicada no cartão;1;Respostas frias que parecem vir de uma máquina, sem qualquer acolhimento.
575470;2025-12-07 20:59:35;1133859579;63052;Alteração de dados cadastrais;3;Não dá para ver o que está sendo digitado no chat.
389809;2025-12-10 22:26:19;3000156583;64136;Suspeita de fraude;1;A fila de espera nunca anda, desisti.
906731;2025-12-27 09:59:33;5530327273;53214;Suspeita de fraude;5;Rápido, prático e eficiente.
547724;2025-12-30 12:29:12;9979129046;23020;Status do pedido;4;Ótima experiência do usuário (UX).
825846;2025-12-10 20:43:44;3484202182;66659;Produto entregue errado;2;Respostas frias que parecem vir de uma máquina, sem qualquer acolhimento.
800007;2025-12-28 16:38:55;2604931554;48948;Nota fiscal não recebida;2;Respostas frias que parecem vir de uma máquina, sem qualquer acolhimento.
907278;2025-12-15 04:05:22;9062028075;69350;Dúvida sobre garantia;4;Sem filas, sem espera, direto ao ponto. Perfeito.
907528;2025-12-16 18:19:28;2443293445;50757;Dúvida sobre frete;3;Meu limite sumiu sem aviso prévio.
439113;2025-12-09 02:38:51;3472126483;94620;Nota fiscal não recebida;5;Muito bom, recomendo a todos.
369836;2025-12-21 20:36:58;3547412200;22168;Consulta de disponibilidade de estoque;4;Amei a facilidade de navegação no novo app.
269833;2025-12-21 03:40:33;7770536305;98575;Confirmação de pagamento;3;Vocês descontaram uma cesta de serviço que eu não contratei.
918656;2025-12-07 11:17:11;7580984203;50233;Dificuldade de navegação no site;5;Achei o design do app muito limpo e moderno.
177591;2025-12-27 14:02:56;9939905347;99535;Produto entregue errado;3;Taxa abusiva que apareceu do nada no meu extrato.
390756;2025-12-15 11:08:19;8130780835;46020;Confirmação de pagamento;3;Nunca vi um banco que o cliente tem conta a anos e não oferece crédito.
914854;2025-12-25 12:40:28;5624833310;37235;Cupom de desconto inválido;5;Ótima experiência do usuário (UX).
165417;2025-12-03 19:03:44;9623378746;97305;Nota fiscal não recebida;5;O melhor atendimento que já tive em e-commerce.
501393;2025-12-03 09:19:44;9639189838;90819;Rastreamento não atualiza;4;Clareza nas informações, sem letras miúdas.
507466;2025-12-28 04:10:51;5071287855;11341;Alteração de endereço de entrega;5;Sempre que preciso sou bem atendido.
448813;2025-12-02 16:15:38;2570413237;67011;Cancelamento de compra;3;Lentidão absurda para carregar a página inicial.
162976;2025-12-27 03:55:29;2814900480;52973;Reclamação sobre transportadora;4;Fui atendido prontamente e com muita educação.
370782;2025-12-12 08:11:47;3538289414;83243;Alteração de dados cadastrais;2;O aplicativo fecha sozinho quando tento ver o extrato.
952283;2025-12-03 11:26:08;1603430796;42061;Pedido incompleto;5;Achei o design do app muito limpo e moderno.
377521;2025-12-05 11:53:08;4274509589;60878;Nota fiscal não recebida;2;Interface confusa, poluição visual, não acho nada.
286572;2025-12-04 09:55:57;2516185223;48286;Alteração de dados cadastrais;1;Primeiro tenho que explicar tudo pra um robô, pra ele falar que não consegue me ajudar.
561976;2025-12-23 00:15:37;5130558073;42061;Boleto não gerado;5;Tudo certo, consegui tirar minha dúvida em poucos minutos.
172769;2025-12-12 07:43:10;9770715149;28005;Dúvida sobre frete;3;Interface confusa, poluição visual, não acho nada.
615607;2025-12-10 03:42:24;8766884198;61180;Embalagem danificada;2;A informação que o chat me passou não é a mesma do extrato.
310416;2025-12-28 04:10:55;9767525345;64827;Suspeita de fraude;2;Demora de responder e se não falar em 3 minutos, para tudo...
739947;2025-12-17 22:47:38;6210643111;86459;Estorno não realizado;3;Quanta burocracia desnecessária! Só continuo aqui porque a empresa exige!
511707;2025-12-14 20:17:58;9284632081;90096;Dúvida sobre frete;4;Finalmente uma empresa que ouve o cliente.
287110;2025-12-26 15:17:39;7425385771;63276;Alteração de endereço de entrega;1;Muito lento o atendimento, a culpa não é da atendente, mas do sistema.
776838;2025-12-27 15:39:03;6792865332;50757;Pix não aprovado;1;Não é claro o procedimento, confuso!
615959;2025-12-05 13:24:12;7223260921;60699;Pedido incompleto;2;Processo arcaico, exigem ir na agência para algo digital.
213697;2025-12-12 09:44:21;3323153406;86561;Consulta de disponibilidade de estoque;2;Interface confusa, poluição visual, não acho nada.
250861;2025-12-19 22:50:55;6964248660;87221;Produto entregue com defeito;1;Pedem documento que já enviei 3 vezes, desorganização total.
666893;2025-12-31 08:03:41;1456197681;83347;Dificuldade de navegação no site;3;Bloquearam a conta por receber depósito, e não consegui desbloquear.
906048;2025-12-18 13:16:48;5216118083;22039;Confirmação de pagamento;2;Atendimento demorado e muito burocrático.
552202;2025-12-21 21:47:03;9182408413;98849;Produto entregue com defeito;1;Fiquei mais de 40 minutos esperando para ser atendido por um humano.
328994;2025-12-23 13:46:48;4181095275;13930;Agendamento de entrega;5;O melhor atendimento que já tive em e-commerce.
743790;2025-12-08 06:25:15;4095876030;21575;Cupom de desconto inválido;5;Atendimento excelente, resolveram meu problema muito rápido.
774588;2025-12-14 14:55:57;3790296564;22039;Dificuldade de navegação no site;2;Fiquei mais de 40 minutos esperando para ser atendido por um humano.
211410;2025-12-17 06:40:27;4937840916;89935;Pix não aprovado;2;Atendimento demorado e muito burocrático.
563031;2025-12-22 08:43:06;9567073909;35808;Dúvida sobre tamanho/medidas;4;O aplicativo é muito intuitivo e fácil de usar.
850151;2025-12-23 18:43:08;8860507968;41111;Alteração de endereço de entrega;4;O melhor atendimento que já tive em e-commerce.
371577;2025-12-01 10:06:22;5050981036;22039;Esqueci minha senha;5;Problema resolvido com eficácia. Parabéns à equipe.
208304;2025-12-10 23:30:19;7138909412;99535;Esqueci minha senha;3;Taxa abusiva que apareceu do nada no meu extrato.
136554;2025-12-13 09:45:17;1400730771;84101;Dificuldade de navegação no site;4;Ótima experiência do usuário (UX).
176461;2025-12-20 21:18:23;1473165474;38460;Dúvida sobre frete;5;Tudo certo, consegui tirar minha dúvida em poucos minutos.
173832;2025-12-15 18:07:36;7675956756;36818;Esqueci minha senha;3;Péssimo! Esse débito automático é horrível, demora muito pra debitar...
699098;2025-12-29 23:06:10;3762609435;71303;Nota fiscal não recebida;1;A fila de espera nunca anda, desisti.
862886;2025-12-30 00:07:48;3328054432;16875;Cancelamento de compra;3;Lentidão absurda para carregar a página inicial.
362769;2025-12-19 22:16:47;4862109313;10319;Agendamento de entrega;1;Se eu pedir ajuda a uma porta talvez consiga resolver mais rápido.
914992;2025-12-06 14:11:15;4977849061;93398;Pix não aprovado;1;Demorou UMA HORA para que eu fosse atendida, NÃO resolveu minha solicitação.
567541;2025-12-31 04:53:44;1840383636;32224;Cupom de desconto inválido;5;O processo foi simples e sem burocracia, me surpreendeu.
119676;2025-12-21 13:41:50;6077122266;87841;Dúvida sobre tamanho/medidas;2;Os apps estão péssimo, toda hora trava, da erro muito ruim.
621877;2025-12-04 18:56:10;1582646853;28005;Pedido incompleto;1;Meu limite sumiu sem aviso prévio.
256085;2025-12-15 13:17:07;1647008550;67011;Boleto não gerado;5;Suporte técnico nota mil.
784578;2025-12-30 12:48:53;8141456684;30001;Solicitação de devolução;3;O aplicativo fecha sozinho quando tento ver o extrato.
771440;2025-12-26 01:15:33;7872088960;21575;Cancelamento de compra;2;Não consigo achar a opção de cancelar, escondem de propósito.
100909;2025-12-10 15:25:42;4502367223;43717;Atraso na entrega;2;Primeiro tenho que explicar tudo pra um robô, pra ele falar que não consegue me ajudar.
139673;2025-12-04 05:28:30;4632762653;63201;Embalagem danificada;2;Se eu pedir ajuda a uma porta talvez consiga resolver mais rápido.
796889;2025-12-02 04:26:56;8318163508;40959;Nota fiscal não recebida;2;Não é claro o procedimento, confuso!
509451;2025-12-13 16:43:54;3719856191;98537;Pix não aprovado;5;O melhor atendimento que já tive em e-commerce.
379378;2025-12-10 18:04:13;3351807858;22151;Erro ao finalizar compra;2;Prometeram resolver em 24h e já faz uma semana.
258971;2025-12-22 06:08:37;9447713287;97161;Produto entregue errado;4;Rápido, prático e eficiente.
834061;2025-12-05 01:40:37;2543225598;90601;Boleto não gerado;1;Não é claro o procedimento, confuso!
445852;2025-12-30 05:18:34;2476523524;68440;Problema com vale-presente;5;Estorno caiu na hora, confiança total.
510339;2025-12-11 10:54:42;1382482909;45368;Status do pedido;4;Estorno caiu na hora, confiança total.
702553;2025-12-03 01:25:46;2813303127;32224;Consulta de disponibilidade de estoque;5;Sempre que preciso sou bem atendido.
103883;2025-12-11 22:07:32;3228515788;10319;Dúvida sobre tamanho/medidas;3;Não dá para ver o que está sendo digitado no chat.
841978;2025-12-13 12:01:49;5352215319;42566;Pedido incompleto;5;Ótima experiência do usuário (UX).
908442;2025-12-11 08:29:36;9913675159;69350;Solicitação de devolução;5;O processo foi simples e sem burocracia, me surpreendeu.
614514;2025-12-11 00:14:59;7919985986;84584;Boleto não gerado;5;Sem filas, sem espera, direto ao ponto. Perfeito.
601365;2025-12-04 01:11:43;4895693043;98849;Pix não aprovado;1;Péssimo, eu fui roubada, vocês não resolvem absolutamente nada.
523533;2025-12-26 15:37:51;2102322122;93398;Boleto não gerado;1;Processo arcaico, exigem ir na agência para algo digital.
985049;2025-12-27 19:58:12;6308948010;68955;Dificuldade de navegação no site;2;Lentidão absurda para carregar a página inicial.
863119;2025-12-24 10:53:13;6693766342;50102;Pix não aprovado;1;O atendente nem leu o que eu escrevi, mandou resposta pronta.
918871;2025-12-04 20:12:02;9054272983;44799;Solicitação de devolução;5;A atendente foi muito simpática e prestativa.
951732;2025-12-28 13:04:57;2734909435;97701;Cupom de desconto inválido;4;Fui atendido prontamente e com muita educação.
923532;2025-12-15 23:33:36;8474112484;88278;Dificuldade de navegação no site;4;Muito bom, recomendo a todos.
173504;2025-12-23 23:26:36;5444138006;28005;Alteração de endereço de entrega;2;Não é claro o procedimento, confuso!
666366;2025-12-19 01:22:01;4554926292;41407;Dúvida sobre garantia;2;Demora de responder e se não falar em 3 minutos, para tudo...
336817;2025-12-20 11:45:59;7256622869;69350;Estorno não realizado;2;Gostaria de pagar minhas próximas faturas manualmente!
103468;2025-12-06 03:03:55;6757318971;46450;Dúvida sobre tamanho/medidas;3;Demora de responder e se não falar em 3 minutos, para tudo...
503097;2025-12-24 13:18:35;3394452249;64029;Alteração de dados cadastrais;5;Gosto quando a empresa valoriza o tempo do cliente.
822742;2025-12-29 10:20:19;3808312666;45778;Suspeita de fraude;2;Gostaria de pagar minhas próximas faturas manualmente!
957710;2025-12-22 18:04:26;7387095561;49629;Pix não aprovado;5;O aplicativo é muito intuitivo e fácil de usar.
917710;2025-12-11 12:57:37;9516069797;38460;Agendamento de entrega;4;Clareza nas informações, sem letras miúdas.
605483;2025-12-12 15:30:47;5630722224;46588;Embalagem danificada;5;Adorei a nova funcionalidade de pix, muito rápida.
227091;2025-12-08 23:28:37;5364014060;96999;Alteração de dados cadastrais;2;O chat indica falar com um especialista, mas mandam retornar outro dia.
694798;2025-12-05 03:32:12;7959127060;66659;Dificuldade de navegação no site;4;Suporte técnico nota mil.
661307;2025-12-09 16:40:40;8089025836;24159;Confirmação de pagamento;1;Demorou UMA HORA para que eu fosse atendida, NÃO resolveu minha solicitação.
476353;2025-12-02 09:41:32;9193513660;99682;Dúvida sobre frete;3;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
449636;2025-12-02 01:09:30;6064374577;52973;Embalagem danificada;4;Fui atendido prontamente e com muita educação.
814956;2025-12-30 21:08:12;4642012013;94966;Dúvida sobre garantia;5;Nota 10 para o atendimento, superou minhas expectativas.
417538;2025-12-12 12:36:31;6530435108;47136;Status do pedido;2;Nunca vi um banco que o cliente tem conta a anos e não oferece crédito.
520075;2025-12-26 16:55:43;2483466632;82045;Produto entregue errado;2;Um absurdo bloquear o recebimento do meu pix entre contas da mesma titularidade.
157875;2025-12-18 20:05:21;1192827869;79006;Produto entregue com defeito;4;Rápido, prático e eficiente.
762985;2025-12-31 05:47:21;6522001144;77460;Boleto não gerado;3;Impossível falar ou ser atendido por pessoas... saudades do atendimento humano.
778506;2025-12-23 16:31:39;2721655789;99682;Pedido incompleto;4;Gostei da agilidade na entrega e no suporte.
195071;2025-12-11 05:46:47;8353842159;97701;Dúvida sobre tamanho/medidas;5;O aplicativo é muito intuitivo e fácil de usar.
483102;2025-12-25 04:02:20;4893974571;60468;Cancelamento de compra;4;O sistema de segurança me passa muita credibilidade.
660596;2025-12-17 10:20:00;8242953559;94620;Suspeita de fraude;5;Amei a facilidade de navegação no novo app.
994794;2025-12-29 11:13:42;8759451472;64827;Rastreamento não atualiza;5;Nota 10 para o atendimento, superou minhas expectativas.
456581;2025-12-26 23:20:55;9406603416;11035;Dúvida sobre garantia;5;Estorno caiu na hora, confiança total.
184365;2025-12-23 23:43:25;1364223329;66810;Cobrança duplicada no cartão;4;Problema resolvido com eficácia. Parabéns à equipe.
982042;2025-12-22 23:04:19;8552936080;39695;Erro ao finalizar compra;1;Processo arcaico, exigem ir na agência para algo digital.
581966;2025-12-01 12:41:48;2661921430;83347;Solicitação de troca;3;Não consigo achar a opção de cancelar, escondem de propósito.
897392;2025-12-18 15:30:16;7614865024;14322;Produto entregue com defeito;5;Gostei da agilidade na entrega e no suporte.
903741;2025-12-15 01:37:22;2869969722;63276;Dúvida sobre frete;2;Gostaria de pagar minhas próximas faturas manualmente!
404043;2025-12-16 20:34:52;4298507734;88278;Reclamação sobre transportadora;4;Tudo certo, consegui tirar minha dúvida em poucos minutos.
779259;2025-12-30 20:45:09;3242374038;82334;Boleto não gerado;5;Sempre que preciso sou bem atendido.
312987;2025-12-26 19:40:44;9337515433;46020;Dúvida sobre frete;4;A atendente foi muito simpática e prestativa.
285197;2025-12-30 23:48:38;7069064850;45162;Alteração de dados cadastrais;3;Não é claro o procedimento, confuso!
681409;2025-12-12 02:00:42;3793734125;44799;Embalagem danificada;1;A fila de espera nunca anda, desisti.
141241;2025-12-01 14:43:44;5831563238;99979;Atraso na entrega;3;Demora de responder e se não falar em 3 minutos, para tudo...
502824;2025-12-17 19:11:09;6882291651;13930;Dúvida sobre garantia;2;Se eu recebo um pagamento, não tem lógica esperar análise de 72h.
792829;2025-12-15 03:55:59;8231933700;20260;Dúvida sobre tamanho/medidas;5;Finalmente uma empresa que ouve o cliente.
300281;2025-12-07 06:35:12;1192436936;75506;Dificuldade de navegação no site;5;Tudo certo, consegui tirar minha dúvida em poucos minutos.
413388;2025-12-07 00:02:14;9309716944;97305;Pix não aprovado;5;Tudo certo, consegui tirar minha dúvida em poucos minutos.
829685;2025-12-23 08:42:39;5088145355;83137;Produto entregue com defeito;3;Um absurdo bloquear o recebimento do meu pix entre contas da mesma titularidade.
509054;2025-12-01 13:35:26;1885973318;22179;Solicitação de devolução;1;Interface confusa, poluição visual, não acho nada.
211954;2025-12-15 01:55:08;5928550814;37235;Esqueci minha senha;2;Bloquearam a conta por receber depósito, e não consegui desbloquear.
761249;2025-12-28 10:57:51;5930446862;82045;Consulta de disponibilidade de estoque;2;Não dá para ver o que está sendo digitado no chat.
822303;2025-12-21 19:20:13;6167185277;96999;Boleto não gerado;4;Estorno caiu na hora, confiança total.
610135;2025-12-23 03:21:18;5945103184;49629;Consulta de disponibilidade de estoque;4;A atendente foi muito simpática e prestativa.
188984;2025-12-22 01:05:17;1145369562;99535;Consulta de disponibilidade de estoque;3;Processo arcaico, exigem ir na agência para algo digital.
763529;2025-12-05 04:51:54;7532640495;45733;Boleto não gerado;4;Fui atendido prontamente e com muita educação.
559259;2025-12-06 14:23:11;7954845591;95354;Pedido incompleto;5;Amei a facilidade de navegação no novo app.
871043;2025-12-20 08:08:50;7872821360;37689;Solicitação de devolução;2;Bloquearam a conta por receber depósito, e não consegui desbloquear.
298667;2025-12-25 23:38:34;4773429808;97305;Solicitação de devolução;4;Estorno caiu na hora, confiança total.
246740;2025-12-24 17:29:41;2943971778;16744;Dificuldade de navegação no site;2;Fiquei mais de 40 minutos esperando para ser atendido por um humano.
137432;2025-12-10 05:11:06;5758825883;90615;Produto entregue errado;4;Adorei a nova funcionalidade de pix, muito rápida.
302472;2025-12-31 08:24:40;5537913555;66810;Produto entregue errado;2;O aplicativo fecha sozinho quando tento ver o extrato.
126596;2025-12-09 12:06:09;4318784172;52973;Estorno não realizado;4;Estorno caiu na hora, confiança total.
854701;2025-12-01 08:46:08;9625388235;66810;Boleto não gerado;2;Vocês descontaram uma cesta de serviço que eu não contratei.
721748;2025-12-10 05:27:58;6272767389;42061;Alteração de dados cadastrais;1;Não consigo achar a opção de cancelar, escondem de propósito.
350069;2025-12-08 15:40:59;1376482326;42566;Alteração de dados cadastrais;5;Suporte técnico nota mil.
612997;2025-12-08 01:32:06;4088047273;83424;Erro ao finalizar compra;1;Se eu pedir ajuda a uma porta talvez consiga resolver mais rápido.
507652;2025-12-15 10:02:29;7507028022;43771;Atraso na entrega;3;Grosseria total do atendente ao telefone.
166052;2025-12-12 01:37:57;2776866212;22151;Reclamação sobre transportadora;4;Clareza nas informações, sem letras miúdas.
931247;2025-12-26 18:35:41;3678669241;32120;Reclamação sobre transportadora;3;A fila de espera nunca anda, desisti.
666809;2025-12-17 09:56:20;1641726753;40485;Dúvida sobre garantia;5;A atendente foi muito simpática e prestativa.
774661;2025-12-06 19:26:34;1641766950;53214;Produto entregue errado;4;Ótima experiência do usuário (UX).
422679;2025-12-01 20:45:23;4054184858;83243;Cobrança duplicada no cartão;2;Atendimento sem ação nenhuma, era mais fácil ser atendido pelo bot.
623956;2025-12-24 14:20:42;9618404844;53214;Agendamento de entrega;1;Demorou UMA HORA para que eu fosse atendida, NÃO resolveu minha solicitação.
659876;2025-12-29 12:18:10;4196187063;99535;Status do pedido;5;Sempre que preciso sou bem atendido.
974774;2025-12-22 17:17:04;4116159748;48286;Boleto não gerado;3;Não é claro o procedimento, confuso!
951211;2025-12-18 17:50:17;4430747634;38472;Confirmação de pagamento;5;Problema resolvido com eficácia. Parabéns à equipe.
571132;2025-12-10 04:08:35;6250363569;50776;Atraso na entrega;3;A fila de espera nunca anda, desisti.
117215;2025-12-20 20:48:54;8879002701;96999;Boleto não gerado;5;Muito satisfeito com a solução apresentada.
138842;2025-12-17 02:59:56;3336425797;67978;Confirmação de pagamento;5;Sempre que preciso sou bem atendido.
455766;2025-12-12 23:33:31;2304540007;38460;Confirmação de pagamento;5;O processo foi simples e sem burocracia, me surpreendeu.
158777;2025-12-26 08:12:48;4248390933;30001;Dúvida sobre garantia;3;Aplicativo ruim para digitar, o teclado cobre a área de escrever.
454123;2025-12-08 11:45:22;5787845946;18430;Status do pedido;4;Amei a facilidade de navegação no novo app.
926045;2025-12-21 09:15:31;1632530290;15729;Alteração de endereço de entrega;4;Muito satisfeito com a solução apresentada.
856035;2025-12-22 17:28:49;1398270304;63276;Dúvida sobre garantia;4;Fui atendido prontamente e com muita educação.
144894;2025-12-04 15:35:15;3220691279;73697;Dúvida sobre tamanho/medidas;1;Péssimo! Esse débito automático é horrível, demora muito pra debitar...
525205;2025-12-02 17:49:54;3157139823;52670;Confirmação de pagamento;5;Problema resolvido com eficácia. Parabéns à equipe.
223928;2025-12-09 08:14:52;3805230374;95354;Cupom de desconto inválido;1;A informação que o chat me passou não é a mesma do extrato.
321960;2025-12-30 21:15:28;5123658767;60699;Embalagem danificada;1;Não dá para ver o que está sendo digitado no chat.
946309;2025-12-13 12:35:21;7729621392;84101;Dúvida sobre garantia;4;Adorei a nova funcionalidade de pix, muito rápida.
785611;2025-12-03 03:25:51;2334584949;62871;Reclamação sobre transportadora;1;Demorou UMA HORA para que eu fosse atendida, NÃO resolveu minha solicitação.
799731;2025-12-25 16:29:02;9475791882;36706;Agendamento de entrega;5;Nota 10 para o atendimento, superou minhas expectativas.
648530;2025-12-31 22:20:52;6723027055;20260;Erro ao finalizar compra;5;Nota 10 para o atendimento, superou minhas expectativas.
580636;2025-12-26 15:16:19;7459350727;44799;Alteração de dados cadastrais;5;Sem filas, sem espera, direto ao ponto. Perfeito.
811016;2025-12-03 06:30:11;5842561021;87841;Problema com vale-presente;5;Sempre que preciso sou bem atendido.
